"No.","Time","Source","Destination","Protocol","Length","Info"
"2012","24.715492","host","2.4.2","USB","27","URB_INTERRUPT in"
"2013","24.722476","2.4.2","host","USB","36","URB_INTERRUPT in"
"2014","24.722495","host","2.4.2","USB","27","URB_INTERRUPT in"
"2015","24.730475","2.4.2","host","USB","36","URB_INTERRUPT in"
"2016","24.730497","host","2.4.2","USB","27","URB_INTERRUPT in"
"2017","24.737473","2.4.2","host","USB","36","URB_INTERRUPT in"
"2018","24.737488","host","2.4.2","USB","27","URB_INTERRUPT in"
"2019","24.744479","2.4.2","host","USB","36","URB_INTERRUPT in"
"2020","24.744503","host","2.4.2","USB","27","URB_INTERRUPT in"
"2021","24.752475","2.4.2","host","USB","36","URB_INTERRUPT in"
"2022","24.752496","host","2.4.2","USB","27","URB_INTERRUPT in"
"2023","24.759478","2.4.2","host","USB","36","URB_INTERRUPT in"
"2024","24.759498","host","2.4.2","USB","27","URB_INTERRUPT in"
"2025","24.767475","2.4.2","host","USB","36","URB_INTERRUPT in"
"2026","24.767495","host","2.4.2","USB","27","URB_INTERRUPT in"
"2027","24.774476","2.4.2","host","USB","36","URB_INTERRUPT in"
"2028","24.774493","host","2.4.2","USB","27","URB_INTERRUPT in"
"2029","24.782474","2.4.2","host","USB","36","URB_INTERRUPT in"
"2030","24.782493","host","2.4.2","USB","27","URB_INTERRUPT in"
"2031","24.789475","2.4.2","host","USB","36","URB_INTERRUPT in"
"2032","24.789494","host","2.4.2","USB","27","URB_INTERRUPT in"
"2033","24.797475","2.4.2","host","USB","36","URB_INTERRUPT in"
"2034","24.797491","host","2.4.2","USB","27","URB_INTERRUPT in"
"2035","24.805477","2.4.2","host","USB","36","URB_INTERRUPT in"
"2036","24.805492","host","2.4.2","USB","27","URB_INTERRUPT in"
"2037","25.288356","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"2038","25.288410","2.2.2","host","USB","27","URB_BULK out"
"2039","25.288413","host","2.2.1","USB","27","URB_BULK in"
"2040","25.288632","2.2.1","host","USBMS","40",""
"2041","25.915471","2.4.2","host","USB","36","URB_INTERRUPT in"
"2042","25.915511","host","2.4.2","USB","27","URB_INTERRUPT in"
"2043","25.922461","2.4.2","host","USB","36","URB_INTERRUPT in"
"2044","25.922481","host","2.4.2","USB","27","URB_INTERRUPT in"
"2045","25.930460","2.4.2","host","USB","36","URB_INTERRUPT in"
"2046","25.930478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2047","25.937461","2.4.2","host","USB","36","URB_INTERRUPT in"
"2048","25.937479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2049","25.945460","2.4.2","host","USB","36","URB_INTERRUPT in"
"2050","25.945481","host","2.4.2","USB","27","URB_INTERRUPT in"
"2051","25.952460","2.4.2","host","USB","36","URB_INTERRUPT in"
"2052","25.952478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2053","25.960459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2054","25.960478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2055","25.967458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2056","25.967478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2057","25.975461","2.4.2","host","USB","36","URB_INTERRUPT in"
"2058","25.975481","host","2.4.2","USB","27","URB_INTERRUPT in"
"2059","25.982459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2060","25.982479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2061","25.990459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2062","25.990476","host","2.4.2","USB","27","URB_INTERRUPT in"
"2063","25.997464","2.4.2","host","USB","36","URB_INTERRUPT in"
"2064","25.997484","host","2.4.2","USB","27","URB_INTERRUPT in"
"2065","26.005464","2.4.2","host","USB","36","URB_INTERRUPT in"
"2066","26.005484","host","2.4.2","USB","27","URB_INTERRUPT in"
"2067","26.012461","2.4.2","host","USB","36","URB_INTERRUPT in"
"2068","26.012478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2069","26.035463","2.4.2","host","USB","36","URB_INTERRUPT in"
"2070","26.035486","host","2.4.2","USB","27","URB_INTERRUPT in"
"2071","26.042459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2072","26.042478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2073","26.050457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2074","26.050478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2075","26.057465","2.4.2","host","USB","36","URB_INTERRUPT in"
"2076","26.057487","host","2.4.2","USB","27","URB_INTERRUPT in"
"2077","26.065460","2.4.2","host","USB","36","URB_INTERRUPT in"
"2078","26.065480","host","2.4.2","USB","27","URB_INTERRUPT in"
"2079","26.072459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2080","26.072477","host","2.4.2","USB","27","URB_INTERRUPT in"
"2081","26.080460","2.4.2","host","USB","36","URB_INTERRUPT in"
"2082","26.080479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2083","26.087458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2084","26.087476","host","2.4.2","USB","27","URB_INTERRUPT in"
"2085","26.095460","2.4.2","host","USB","36","URB_INTERRUPT in"
"2086","26.095475","host","2.4.2","USB","27","URB_INTERRUPT in"
"2087","26.102457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2088","26.102474","host","2.4.2","USB","27","URB_INTERRUPT in"
"2089","26.110469","2.4.2","host","USB","36","URB_INTERRUPT in"
"2090","26.110488","host","2.4.2","USB","27","URB_INTERRUPT in"
"2091","26.117457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2092","26.117476","host","2.4.2","USB","27","URB_INTERRUPT in"
"2093","26.125459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2094","26.125480","host","2.4.2","USB","27","URB_INTERRUPT in"
"2095","26.132457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2096","26.132476","host","2.4.2","USB","27","URB_INTERRUPT in"
"2097","26.140457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2098","26.140476","host","2.4.2","USB","27","URB_INTERRUPT in"
"2099","26.147462","2.4.2","host","USB","36","URB_INTERRUPT in"
"2100","26.147486","host","2.4.2","USB","27","URB_INTERRUPT in"
"2101","26.155462","2.4.2","host","USB","36","URB_INTERRUPT in"
"2102","26.155480","host","2.4.2","USB","27","URB_INTERRUPT in"
"2103","26.162458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2104","26.162479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2105","26.170459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2106","26.170479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2107","26.177458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2108","26.177477","host","2.4.2","USB","27","URB_INTERRUPT in"
"2109","26.185459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2110","26.185483","host","2.4.2","USB","27","URB_INTERRUPT in"
"2111","26.192460","2.4.2","host","USB","36","URB_INTERRUPT in"
"2112","26.192485","host","2.4.2","USB","27","URB_INTERRUPT in"
"2113","26.200461","2.4.2","host","USB","36","URB_INTERRUPT in"
"2114","26.200481","host","2.4.2","USB","27","URB_INTERRUPT in"
"2115","26.207459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2116","26.207477","host","2.4.2","USB","27","URB_INTERRUPT in"
"2117","26.215462","2.4.2","host","USB","36","URB_INTERRUPT in"
"2118","26.215487","host","2.4.2","USB","27","URB_INTERRUPT in"
"2119","26.222459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2120","26.222477","host","2.4.2","USB","27","URB_INTERRUPT in"
"2121","26.230460","2.4.2","host","USB","36","URB_INTERRUPT in"
"2122","26.230483","host","2.4.2","USB","27","URB_INTERRUPT in"
"2123","26.237456","2.4.2","host","USB","36","URB_INTERRUPT in"
"2124","26.237475","host","2.4.2","USB","27","URB_INTERRUPT in"
"2125","26.245460","2.4.2","host","USB","36","URB_INTERRUPT in"
"2126","26.245483","host","2.4.2","USB","27","URB_INTERRUPT in"
"2127","26.252457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2128","26.252479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2129","26.260461","2.4.2","host","USB","36","URB_INTERRUPT in"
"2130","26.260482","host","2.4.2","USB","27","URB_INTERRUPT in"
"2131","26.267460","2.4.2","host","USB","36","URB_INTERRUPT in"
"2132","26.267477","host","2.4.2","USB","27","URB_INTERRUPT in"
"2133","26.275459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2134","26.275482","host","2.4.2","USB","27","URB_INTERRUPT in"
"2135","26.282459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2136","26.282478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2137","26.290465","2.4.2","host","USB","36","URB_INTERRUPT in"
"2138","26.290483","host","2.4.2","USB","27","URB_INTERRUPT in"
"2139","26.292847","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"2140","26.292883","2.2.2","host","USB","27","URB_BULK out"
"2141","26.292885","host","2.2.1","USB","27","URB_BULK in"
"2142","26.293121","2.2.1","host","USBMS","40",""
"2143","26.297456","2.4.2","host","USB","36","URB_INTERRUPT in"
"2144","26.297478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2145","26.305455","2.4.2","host","USB","36","URB_INTERRUPT in"
"2146","26.305476","host","2.4.2","USB","27","URB_INTERRUPT in"
"2147","26.312548","2.4.2","host","USB","36","URB_INTERRUPT in"
"2148","26.312576","host","2.4.2","USB","27","URB_INTERRUPT in"
"2149","26.320463","2.4.2","host","USB","36","URB_INTERRUPT in"
"2150","26.320496","host","2.4.2","USB","27","URB_INTERRUPT in"
"2151","26.327458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2152","26.327482","host","2.4.2","USB","27","URB_INTERRUPT in"
"2153","26.335462","2.4.2","host","USB","36","URB_INTERRUPT in"
"2154","26.335489","host","2.4.2","USB","27","URB_INTERRUPT in"
"2155","26.342458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2156","26.342481","host","2.4.2","USB","27","URB_INTERRUPT in"
"2157","26.350459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2158","26.350479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2159","26.357455","2.4.2","host","USB","36","URB_INTERRUPT in"
"2160","26.357476","host","2.4.2","USB","27","URB_INTERRUPT in"
"2161","26.365457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2162","26.365480","host","2.4.2","USB","27","URB_INTERRUPT in"
"2163","26.372455","2.4.2","host","USB","36","URB_INTERRUPT in"
"2164","26.372475","host","2.4.2","USB","27","URB_INTERRUPT in"
"2165","26.380455","2.4.2","host","USB","36","URB_INTERRUPT in"
"2166","26.380478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2167","26.387458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2168","26.387479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2169","26.395455","2.4.2","host","USB","36","URB_INTERRUPT in"
"2170","26.395518","host","2.4.2","USB","27","URB_INTERRUPT in"
"2171","26.402456","2.4.2","host","USB","36","URB_INTERRUPT in"
"2172","26.402474","host","2.4.2","USB","27","URB_INTERRUPT in"
"2173","26.410497","2.4.2","host","USB","36","URB_INTERRUPT in"
"2174","26.410517","host","2.4.2","USB","27","URB_INTERRUPT in"
"2175","26.417454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2176","26.417475","host","2.4.2","USB","27","URB_INTERRUPT in"
"2177","26.425454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2178","26.425473","host","2.4.2","USB","27","URB_INTERRUPT in"
"2179","26.432456","2.4.2","host","USB","36","URB_INTERRUPT in"
"2180","26.432479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2181","26.440457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2182","26.440473","host","2.4.2","USB","27","URB_INTERRUPT in"
"2183","26.447455","2.4.2","host","USB","36","URB_INTERRUPT in"
"2184","26.447478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2185","26.455454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2186","26.455474","host","2.4.2","USB","27","URB_INTERRUPT in"
"2187","26.462499","2.4.2","host","USB","36","URB_INTERRUPT in"
"2188","26.462521","host","2.4.2","USB","27","URB_INTERRUPT in"
"2189","26.470455","2.4.2","host","USB","36","URB_INTERRUPT in"
"2190","26.470472","host","2.4.2","USB","27","URB_INTERRUPT in"
"2191","26.477459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2192","26.477479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2193","26.485457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2194","26.485473","host","2.4.2","USB","27","URB_INTERRUPT in"
"2195","26.492454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2196","26.492472","host","2.4.2","USB","27","URB_INTERRUPT in"
"2197","26.515457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2198","26.515485","host","2.4.2","USB","27","URB_INTERRUPT in"
"2199","26.522458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2200","26.522480","host","2.4.2","USB","27","URB_INTERRUPT in"
"2201","26.530454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2202","26.530477","host","2.4.2","USB","27","URB_INTERRUPT in"
"2203","26.537454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2204","26.537476","host","2.4.2","USB","27","URB_INTERRUPT in"
"2205","26.545454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2206","26.545476","host","2.4.2","USB","27","URB_INTERRUPT in"
"2207","26.552454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2208","26.552472","host","2.4.2","USB","27","URB_INTERRUPT in"
"2209","26.560508","2.4.2","host","USB","36","URB_INTERRUPT in"
"2210","26.560526","host","2.4.2","USB","27","URB_INTERRUPT in"
"2211","26.567454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2212","26.567479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2213","26.575453","2.4.2","host","USB","36","URB_INTERRUPT in"
"2214","26.575473","host","2.4.2","USB","27","URB_INTERRUPT in"
"2215","26.582462","2.4.2","host","USB","36","URB_INTERRUPT in"
"2216","26.582490","host","2.4.2","USB","27","URB_INTERRUPT in"
"2217","26.590457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2218","26.590479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2219","26.597462","2.4.2","host","USB","36","URB_INTERRUPT in"
"2220","26.597498","host","2.4.2","USB","27","URB_INTERRUPT in"
"2221","26.605459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2222","26.605491","host","2.4.2","USB","27","URB_INTERRUPT in"
"2223","26.612456","2.4.2","host","USB","36","URB_INTERRUPT in"
"2224","26.612516","host","2.4.2","USB","27","URB_INTERRUPT in"
"2225","26.620457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2226","26.620486","host","2.4.2","USB","27","URB_INTERRUPT in"
"2227","26.627454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2228","26.627480","host","2.4.2","USB","27","URB_INTERRUPT in"
"2229","26.635453","2.4.2","host","USB","36","URB_INTERRUPT in"
"2230","26.635475","host","2.4.2","USB","27","URB_INTERRUPT in"
"2231","26.642453","2.4.2","host","USB","36","URB_INTERRUPT in"
"2232","26.642474","host","2.4.2","USB","27","URB_INTERRUPT in"
"2233","26.650454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2234","26.650470","host","2.4.2","USB","27","URB_INTERRUPT in"
"2235","26.657455","2.4.2","host","USB","36","URB_INTERRUPT in"
"2236","26.657474","host","2.4.2","USB","27","URB_INTERRUPT in"
"2237","26.665455","2.4.2","host","USB","36","URB_INTERRUPT in"
"2238","26.665474","host","2.4.2","USB","27","URB_INTERRUPT in"
"2239","26.672453","2.4.2","host","USB","36","URB_INTERRUPT in"
"2240","26.672471","host","2.4.2","USB","27","URB_INTERRUPT in"
"2241","26.680453","2.4.2","host","USB","36","URB_INTERRUPT in"
"2242","26.680474","host","2.4.2","USB","27","URB_INTERRUPT in"
"2243","26.687451","2.4.2","host","USB","36","URB_INTERRUPT in"
"2244","26.687470","host","2.4.2","USB","27","URB_INTERRUPT in"
"2245","26.695459","2.4.2","host","USB","36","URB_INTERRUPT in"
"2246","26.695479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2247","26.702450","2.4.2","host","USB","36","URB_INTERRUPT in"
"2248","26.702472","host","2.4.2","USB","27","URB_INTERRUPT in"
"2249","26.710453","2.4.2","host","USB","36","URB_INTERRUPT in"
"2250","26.710475","host","2.4.2","USB","27","URB_INTERRUPT in"
"2251","26.717450","2.4.2","host","USB","36","URB_INTERRUPT in"
"2252","26.717470","host","2.4.2","USB","27","URB_INTERRUPT in"
"2253","26.725452","2.4.2","host","USB","36","URB_INTERRUPT in"
"2254","26.725471","host","2.4.2","USB","27","URB_INTERRUPT in"
"2255","26.732451","2.4.2","host","USB","36","URB_INTERRUPT in"
"2256","26.732471","host","2.4.2","USB","27","URB_INTERRUPT in"
"2257","26.740452","2.4.2","host","USB","36","URB_INTERRUPT in"
"2258","26.740472","host","2.4.2","USB","27","URB_INTERRUPT in"
"2259","26.747454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2260","26.747476","host","2.4.2","USB","27","URB_INTERRUPT in"
"2261","26.755451","2.4.2","host","USB","36","URB_INTERRUPT in"
"2262","26.755466","host","2.4.2","USB","27","URB_INTERRUPT in"
"2263","26.762455","2.4.2","host","USB","36","URB_INTERRUPT in"
"2264","26.762472","host","2.4.2","USB","27","URB_INTERRUPT in"
"2265","26.770454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2266","26.770472","host","2.4.2","USB","27","URB_INTERRUPT in"
"2267","26.777455","2.4.2","host","USB","36","URB_INTERRUPT in"
"2268","26.777481","host","2.4.2","USB","27","URB_INTERRUPT in"
"2269","26.785460","2.4.2","host","USB","36","URB_INTERRUPT in"
"2270","26.785477","host","2.4.2","USB","27","URB_INTERRUPT in"
"2271","26.792453","2.4.2","host","USB","36","URB_INTERRUPT in"
"2272","26.792473","host","2.4.2","USB","27","URB_INTERRUPT in"
"2273","26.800458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2274","26.800479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2275","26.807452","2.4.2","host","USB","36","URB_INTERRUPT in"
"2276","26.807469","host","2.4.2","USB","27","URB_INTERRUPT in"
"2277","26.815453","2.4.2","host","USB","36","URB_INTERRUPT in"
"2278","26.815478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2279","26.822457","2.4.2","host","USB","36","URB_INTERRUPT in"
"2280","26.822476","host","2.4.2","USB","27","URB_INTERRUPT in"
"2281","26.830461","2.4.2","host","USB","36","URB_INTERRUPT in"
"2282","26.830480","host","2.4.2","USB","27","URB_INTERRUPT in"
"2283","26.837449","2.4.2","host","USB","36","URB_INTERRUPT in"
"2284","26.837468","host","2.4.2","USB","27","URB_INTERRUPT in"
"2285","26.845462","2.4.2","host","USB","36","URB_INTERRUPT in"
"2286","26.845484","host","2.4.2","USB","27","URB_INTERRUPT in"
"2287","26.852458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2288","26.852477","host","2.4.2","USB","27","URB_INTERRUPT in"
"2289","26.860454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2290","26.860472","host","2.4.2","USB","27","URB_INTERRUPT in"
"2291","26.867448","2.4.2","host","USB","36","URB_INTERRUPT in"
"2292","26.867467","host","2.4.2","USB","27","URB_INTERRUPT in"
"2293","26.875450","2.4.2","host","USB","36","URB_INTERRUPT in"
"2294","26.875469","host","2.4.2","USB","27","URB_INTERRUPT in"
"2295","26.882449","2.4.2","host","USB","36","URB_INTERRUPT in"
"2296","26.882471","host","2.4.2","USB","27","URB_INTERRUPT in"
"2297","26.890454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2298","26.890473","host","2.4.2","USB","27","URB_INTERRUPT in"
"2299","26.897458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2300","26.897479","host","2.4.2","USB","27","URB_INTERRUPT in"
"2301","26.905453","2.4.2","host","USB","36","URB_INTERRUPT in"
"2302","26.905473","host","2.4.2","USB","27","URB_INTERRUPT in"
"2303","26.912451","2.4.2","host","USB","36","URB_INTERRUPT in"
"2304","26.912474","host","2.4.2","USB","27","URB_INTERRUPT in"
"2305","26.920449","2.4.2","host","USB","36","URB_INTERRUPT in"
"2306","26.920465","host","2.4.2","USB","27","URB_INTERRUPT in"
"2307","26.927451","2.4.2","host","USB","36","URB_INTERRUPT in"
"2308","26.927471","host","2.4.2","USB","27","URB_INTERRUPT in"
"2309","26.935449","2.4.2","host","USB","36","URB_INTERRUPT in"
"2310","26.935470","host","2.4.2","USB","27","URB_INTERRUPT in"
"2311","26.942449","2.4.2","host","USB","36","URB_INTERRUPT in"
"2312","26.942470","host","2.4.2","USB","27","URB_INTERRUPT in"
"2313","26.957453","2.4.2","host","USB","36","URB_INTERRUPT in"
"2314","26.957468","host","2.4.2","USB","27","URB_INTERRUPT in"
"2315","26.965447","2.4.2","host","USB","36","URB_INTERRUPT in"
"2316","26.965465","host","2.4.2","USB","27","URB_INTERRUPT in"
"2317","26.972458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2318","26.972477","host","2.4.2","USB","27","URB_INTERRUPT in"
"2319","26.980449","2.4.2","host","USB","36","URB_INTERRUPT in"
"2320","26.980466","host","2.4.2","USB","27","URB_INTERRUPT in"
"2321","26.987446","2.4.2","host","USB","36","URB_INTERRUPT in"
"2322","26.987461","host","2.4.2","USB","27","URB_INTERRUPT in"
"2323","26.995455","2.4.2","host","USB","36","URB_INTERRUPT in"
"2324","26.995475","host","2.4.2","USB","27","URB_INTERRUPT in"
"2325","27.002449","2.4.2","host","USB","36","URB_INTERRUPT in"
"2326","27.002467","host","2.4.2","USB","27","URB_INTERRUPT in"
"2327","27.010450","2.4.2","host","USB","36","URB_INTERRUPT in"
"2328","27.010467","host","2.4.2","USB","27","URB_INTERRUPT in"
"2329","27.017450","2.4.2","host","USB","36","URB_INTERRUPT in"
"2330","27.017470","host","2.4.2","USB","27","URB_INTERRUPT in"
"2331","27.025449","2.4.2","host","USB","36","URB_INTERRUPT in"
"2332","27.025469","host","2.4.2","USB","27","URB_INTERRUPT in"
"2333","27.055452","2.4.2","host","USB","36","URB_INTERRUPT in"
"2334","27.055481","host","2.4.2","USB","27","URB_INTERRUPT in"
"2335","27.062449","2.4.2","host","USB","36","URB_INTERRUPT in"
"2336","27.062469","host","2.4.2","USB","27","URB_INTERRUPT in"
"2337","27.070450","2.4.2","host","USB","36","URB_INTERRUPT in"
"2338","27.070465","host","2.4.2","USB","27","URB_INTERRUPT in"
"2339","27.085446","2.4.2","host","USB","36","URB_INTERRUPT in"
"2340","27.085466","host","2.4.2","USB","27","URB_INTERRUPT in"
"2341","27.100447","2.4.2","host","USB","36","URB_INTERRUPT in"
"2342","27.100468","host","2.4.2","USB","27","URB_INTERRUPT in"
"2343","27.107449","2.4.2","host","USB","36","URB_INTERRUPT in"
"2344","27.107465","host","2.4.2","USB","27","URB_INTERRUPT in"
"2345","27.190450","2.4.2","host","USB","36","URB_INTERRUPT in"
"2346","27.190478","host","2.4.2","USB","27","URB_INTERRUPT in"
"2347","27.265458","2.4.2","host","USB","36","URB_INTERRUPT in"
"2348","27.265496","host","2.4.2","USB","27","URB_INTERRUPT in"
"2349","27.298666","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"2350","27.298719","2.2.2","host","USB","27","URB_BULK out"
"2351","27.298721","host","2.2.1","USB","27","URB_BULK in"
"2352","27.298944","2.2.1","host","USBMS","40",""
"2353","27.340454","2.4.2","host","USB","36","URB_INTERRUPT in"
"2354","27.340485","host","2.4.2","USB","27","URB_INTERRUPT in"
"2355","27.362487","2.4.2","host","USB","36","URB_INTERRUPT in"
"2356","27.362516","host","2.4.2","USB","27","URB_INTERRUPT in"
"2357","27.370443","2.4.2","host","USB","36","URB_INTERRUPT in"
"2358","27.370461","host","2.4.2","USB","27","URB_INTERRUPT in"
"2359","27.377442","2.4.2","host","USB","36","URB_INTERRUPT in"
"2360","27.377463","host","2.4.2","USB","27","URB_INTERRUPT in"
"2361","27.385444","2.4.2","host","USB","36","URB_INTERRUPT in"
"2362","27.385461","host","2.4.2","USB","27","URB_INTERRUPT in"
"2363","27.392443","2.4.2","host","USB","36","URB_INTERRUPT in"
"2364","27.392463","host","2.4.2","USB","27","URB_INTERRUPT in"
"2365","27.400446","2.4.2","host","USB","36","URB_INTERRUPT in"
"2366","27.400463","host","2.4.2","USB","27","URB_INTERRUPT in"
"2367","27.407446","2.4.2","host","USB","36","URB_INTERRUPT in"
"2368","27.407463","host","2.4.2","USB","27","URB_INTERRUPT in"
"2369","27.415442","2.4.2","host","USB","36","URB_INTERRUPT in"
"2370","27.415459","host","2.4.2","USB","27","URB_INTERRUPT in"
"2371","27.422442","2.4.2","host","USB","36","URB_INTERRUPT in"
"2372","27.422462","host","2.4.2","USB","27","URB_INTERRUPT in"
"2373","27.430442","2.4.2","host","USB","36","URB_INTERRUPT in"
"2374","27.430460","host","2.4.2","USB","27","URB_INTERRUPT in"
"2375","27.437448","2.4.2","host","USB","36","URB_INTERRUPT in"
"2376","27.437469","host","2.4.2","USB","27","URB_INTERRUPT in"
"2377","27.445442","2.4.2","host","USB","36","URB_INTERRUPT in"
"2378","27.445461","host","2.4.2","USB","27","URB_INTERRUPT in"
"2379","27.452445","2.4.2","host","USB","36","URB_INTERRUPT in"
"2380","27.452464","host","2.4.2","USB","27","URB_INTERRUPT in"
"2381","27.460446","2.4.2","host","USB","36","URB_INTERRUPT in"
"2382","27.460462","host","2.4.2","USB","27","URB_INTERRUPT in"
"2383","27.467444","2.4.2","host","USB","36","URB_INTERRUPT in"
"2384","27.467464","host","2.4.2","USB","27","URB_INTERRUPT in"
"2385","27.475445","2.4.2","host","USB","36","URB_INTERRUPT in"
"2386","27.475460","host","2.4.2","USB","27","URB_INTERRUPT in"
"2387","27.482445","2.4.2","host","USB","36","URB_INTERRUPT in"
"2388","27.482460","host","2.4.2","USB","27","URB_INTERRUPT in"
"2389","27.490440","2.4.2","host","USB","36","URB_INTERRUPT in"
"2390","27.490459","host","2.4.2","USB","27","URB_INTERRUPT in"
"2391","27.497452","2.4.2","host","USB","36","URB_INTERRUPT in"
"2392","27.497472","host","2.4.2","USB","27","URB_INTERRUPT in"
"2393","27.505441","2.4.2","host","USB","36","URB_INTERRUPT in"
"2394","27.505459","host","2.4.2","USB","27","URB_INTERRUPT in"
"2395","27.512441","2.4.2","host","USB","36","URB_INTERRUPT in"
"2396","27.512460","host","2.4.2","USB","27","URB_INTERRUPT in"
"2397","27.520444","2.4.2","host","USB","36","URB_INTERRUPT in"
"2398","27.520461","host","2.4.2","USB","27","URB_INTERRUPT in"
"2399","27.527442","2.4.2","host","USB","36","URB_INTERRUPT in"
"2400","27.527464","host","2.4.2","USB","27","URB_INTERRUPT in"
"2401","27.535441","2.4.2","host","USB","36","URB_INTERRUPT in"
"2402","27.535459","host","2.4.2","USB","27","URB_INTERRUPT in"
"2403","27.542441","2.4.2","host","USB","36","URB_INTERRUPT in"
"2404","27.542462","host","2.4.2","USB","27","URB_INTERRUPT in"
"2405","27.550442","2.4.2","host","USB","36","URB_INTERRUPT in"
"2406","27.550460","host","2.4.2","USB","27","URB_INTERRUPT in"
"2407","27.557439","2.4.2","host","USB","36","URB_INTERRUPT in"
"2408","27.557454","host","2.4.2","USB","27","URB_INTERRUPT in"
"2409","27.565446","2.4.2","host","USB","36","URB_INTERRUPT in"
"2410","27.565469","host","2.4.2","USB","27","URB_INTERRUPT in"
